,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
30,2020-02-12,0.5,0.9402298850574713,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",29,True,0.0035649999999805004
31,2020-02-20,0.5,0.9540229885057471,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",27,True,0.0036710000000539367
32,2020-02-27,0.5,0.7770114942528735,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",25,True,0.0042640000000346845
33,2020-03-05,0.5,0.9218390804597701,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",27,True,0.0034489999999323118
34,2020-03-12,0.5,0.7080459770114943,"['BMY', 'C', 'CMCSA', 'COF', 'COVID_Canada', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",21,True,0.005783999999948719
35,2020-01-29,0.6,0.3333333333333333,"['BMY', 'C', 'CMCSA', 'COST', 'CSCO', 'CVS', 'F', 'FDX', 'GD', 'GE']",10,True,0.007404999999948814
36,2020-02-05,0.6,0.24367816091954023,"['COST', 'COVID_Canada', 'EMR', 'EXC', 'FDX', 'GOOG', 'GOOGL', 'GS']",8,True,0.01099700000008852
37,2020-02-12,0.6,0.9356321839080459,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",29,True,0.0033240000000205328
38,2020-02-20,0.6,0.8988505747126436,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",26,True,0.0038779999999860593
39,2020-02-27,0.6,0.7402298850574712,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",25,True,0.005663000000026841
40,2020-03-05,0.6,0.8988505747126436,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",27,True,0.004907000000002881
41,2020-03-12,0.6,0.6505747126436782,"['BMY', 'C', 'COF', 'COVID_Canada', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",20,True,0.0072210000000723085
42,2020-01-29,0.7000000000000001,0.21149425287356322,"['BMY', 'C', 'CMCSA', 'COST', 'CVS', 'F', 'FDX', 'GD']",8,True,0.011103000000048269
43,2020-02-05,0.7000000000000001,0.1632183908045977,"['CMCSA', 'COST', 'EXC', 'FDX', 'GOOG', 'GOOGL']",6,True,0.010356000000001586
44,2020-02-12,0.7000000000000001,0.9310344827586207,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",28,True,0.003490999999939959
45,2020-02-20,0.7000000000000001,0.8367816091954023,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",25,True,0.0044309999999541105
46,2020-02-27,0.7000000000000001,0.7057471264367816,"['C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVX', 'DIS', 'EMR', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",22,True,0.005383000000051652
47,2020-03-05,0.7000000000000001,0.8298850574712644,"['BMY', 'C', 'CMCSA', 'COF', 'COP', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",24,True,0.003839999999968313
48,2020-03-12,0.7000000000000001,0.5586206896551724,"['BMY', 'C', 'COF', 'CVX', 'DHR', 'DIS', 'EMR', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",17,True,0.0060409999999819775
49,2020-01-29,0.8,0.10804597701149425,"['BMY', 'C', 'CVS', 'F', 'GD']",5,True,0.013873999999987063
50,2020-02-05,0.8,0.0735632183908046,"['COVID_Canada', 'GOOG', 'GOOGL', 'GS']",4,True,0.010718999999994594
51,2020-02-12,0.8,0.8896551724137931,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",24,True,0.003474999999980355
52,2020-02-20,0.8,0.7517241379310344,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",24,True,0.004870999999980086
53,2020-02-27,0.8,0.6367816091954023,"['C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'DIS', 'EMR', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",20,True,0.005774999999971442
54,2020-03-05,0.8,0.7425287356321839,"['BMY', 'C', 'COF', 'COP', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",22,True,0.005259000000023661
55,2020-03-12,0.8,0.36551724137931035,"['C', 'COF', 'CVX', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GS', 'HAL']",11,True,0.008889999999951215
56,2020-01-29,0.9,0.027586206896551724,"['BMY', 'C', 'GD']",3,True,0.014916999999968539
57,2020-02-05,0.9,0.013793103448275862,"['COST', 'FB']",2,True,0.01132299999994757
58,2020-02-12,0.9,0.6758620689655173,"['BMY', 'C', 'CAT', 'CMCSA', 'COP', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'F', 'FOX', 'FOXA', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",19,True,0.005712999999900603
59,2020-02-20,0.9,0.6229885057471264,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVX', 'DIS', 'EMR', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",20,True,0.006045999999969354
60,2020-02-27,0.9,0.4298850574712644,"['C', 'CAT', 'CMCSA', 'COF', 'COP', 'DIS', 'EMR', 'F', 'FB', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",14,True,0.008009000000015476
61,2020-03-05,0.9,0.496551724137931,"['BMY', 'C', 'COF', 'COP', 'CVX', 'DHR', 'DIS', 'F', 'FB', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",15,True,0.0072959999999966385
62,2020-03-12,0.9,0.13793103448275862,"['C', 'COF', 'CVX', 'F', 'GM']",5,True,0.013417000000004009
