,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
37,2020-02-12,0.6,0.9356321839080459,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",29,True,0.003857999999979711
38,2020-02-20,0.6,0.8988505747126436,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",26,True,0.0060579999999959
39,2020-02-27,0.6,0.7402298850574712,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",25,True,0.006409999999959837
40,2020-03-05,0.6,0.8988505747126436,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",27,True,0.0039059999999722095
41,2020-03-12,0.6,0.6505747126436782,"['BMY', 'C', 'COF', 'COVID_Canada', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",20,True,0.007518000000004577
42,2020-01-29,0.7000000000000001,0.21149425287356322,"['BMY', 'C', 'CMCSA', 'COST', 'CVS', 'F', 'FDX', 'GD']",8,True,0.011299999999948795
43,2020-02-05,0.7000000000000001,0.1632183908045977,"['CMCSA', 'COST', 'EXC', 'FDX', 'GOOG', 'GOOGL']",6,True,0.01452199999999948
44,2020-02-12,0.7000000000000001,0.9310344827586207,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",28,True,0.003241000000002714
45,2020-02-20,0.7000000000000001,0.8367816091954023,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",25,True,0.0058410000000321816
46,2020-02-27,0.7000000000000001,0.7057471264367816,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVX', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",22,True,0.005350000000021282
47,2020-03-05,0.7000000000000001,0.8298850574712644,"['BMY', 'C', 'CMCSA', 'COF', 'COP', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",24,True,0.004196000000035838
48,2020-03-12,0.7000000000000001,0.5586206896551724,"['BMY', 'C', 'COF', 'CVX', 'DHR', 'DIS', 'EMR', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",17,True,0.00707900000003292
49,2020-01-29,0.8,0.10804597701149425,"['BMY', 'C', 'CVS', 'F', 'GD']",5,True,0.010894000000007509
50,2020-02-05,0.8,0.0735632183908046,"['COP', 'CVX', 'GM']",3,True,0.010329000000012911
51,2020-02-12,0.8,0.8896551724137931,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",24,True,0.003796999999963191
52,2020-02-20,0.8,0.7517241379310344,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",24,True,0.005612999999982549
53,2020-02-27,0.8,0.6367816091954023,"['C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'DIS', 'EMR', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",20,True,0.008766000000036911
54,2020-03-05,0.8,0.7425287356321839,"['BMY', 'C', 'COF', 'COP', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",22,True,0.006299000000012711
55,2020-03-12,0.8,0.36551724137931035,"['BMY', 'COF', 'CVX', 'F', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GS', 'HAL']",11,True,0.013486000000000331
56,2020-01-29,0.9,0.027586206896551724,"['BMY', 'C', 'GD']",3,True,0.012740000000007967
57,2020-02-05,0.9,0.013793103448275862,"['FOX', 'FOXA']",2,True,0.013398999999992611
58,2020-02-12,0.9,0.6758620689655173,"['BMY', 'C', 'CAT', 'CMCSA', 'COP', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'F', 'FOX', 'FOXA', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",19,True,0.010163999999974749
59,2020-02-20,0.9,0.6229885057471264,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'CSCO', 'CVX', 'DIS', 'EMR', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",20,True,0.010356000000001586
60,2020-02-27,0.9,0.4298850574712644,"['C', 'CAT', 'CMCSA', 'COF', 'COP', 'DIS', 'EMR', 'F', 'FB', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",14,True,0.01662599999997383
61,2020-03-05,0.9,0.496551724137931,"['BMY', 'C', 'COF', 'COP', 'CVX', 'DHR', 'DIS', 'F', 'FB', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS']",15,True,0.013507000000004155
62,2020-03-12,0.9,0.13793103448275862,"['COF', 'CVX', 'F', 'FOX', 'GD']",5,True,0.017449999999996635
