,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
30,2020-02-12,0.5,0.9402298850574713,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'GILD', 'C', 'COVID_Canada', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",29,True,0.10552599999999757
31,2020-02-20,0.5,0.9540229885057471,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",27,True,0.08386900000004971
32,2020-02-27,0.5,0.7770114942528735,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'COVID_Canada', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",25,True,0.07478899999995292
33,2020-03-05,0.5,0.9218390804597701,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",27,True,0.09123799999997573
34,2020-03-12,0.5,0.7080459770114943,"{'DUK', 'FOXA', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'GS', 'COF', 'BMY', 'GOOGL', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'HAL', 'GOOG', 'DIS', 'COVID_Canada'}",20,True,0.04617999999999256
35,2020-01-29,0.6,0.3333333333333333,"{'BMY', 'GD', 'CSCO', 'CMCSA', 'C', 'GE', 'COF'}",7,True,0.02579800000000887
36,2020-02-05,0.6,0.24367816091954023,"{'GOOG', 'EMR', 'COVID_Canada', 'COST', 'GS', 'GOOGL', 'FDX', 'EXC'}",8,True,0.026030999999989035
37,2020-02-12,0.6,0.9356321839080459,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'GILD', 'C', 'COVID_Canada', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",29,True,0.09309799999999768
38,2020-02-20,0.6,0.8988505747126436,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'GOOG', 'DIS', 'CAT', 'GOOGL'}",26,True,0.07844499999998789
39,2020-02-27,0.6,0.7402298850574712,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'COVID_Canada', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",25,True,0.07867000000004509
40,2020-03-05,0.6,0.8988505747126436,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",27,True,0.0913150000000087
41,2020-03-12,0.6,0.6505747126436782,"{'CVX', 'GOOG', 'DUK', 'FOX', 'GD', 'FOXA', 'EMR', 'DHR', 'C', 'F', 'CMCSA', 'GE', 'DIS', 'GS', 'COF', 'GOOGL', 'HAL', 'EXC'}",18,True,0.0504579999999919
42,2020-01-29,0.7000000000000001,0.21149425287356322,"{'BMY', 'GD', 'CSCO', 'CMCSA', 'C', 'F', 'CVS'}",7,True,0.026575000000036653
43,2020-02-05,0.7000000000000001,0.1632183908045977,"{'GOOG', 'GD', 'CMCSA', 'GOOGL', 'FDX'}",5,True,0.028507000000047356
44,2020-02-12,0.7000000000000001,0.9310344827586207,"{'FOXA', 'CMCSA', 'DHR', 'F', 'GE', 'COST', 'GM', 'CL', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'GILD', 'C', 'COVID_Canada', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",28,True,0.10351600000001326
45,2020-02-20,0.7000000000000001,0.8367816091954023,"{'DUK', 'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'GS', 'COF', 'COP', 'CVX', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'GOOG', 'DIS', 'GOOGL'}",21,True,0.06784999999996444
46,2020-02-27,0.7000000000000001,0.7057471264367816,"{'CSCO', 'CMCSA', 'F', 'GE', 'GM', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'GOOGL', 'GD', 'EMR', 'EXC', 'C', 'HAL', 'GOOG', 'DIS', 'CAT', 'COVID_Canada', 'FDX'}",22,True,0.059258999999997286
47,2020-03-05,0.7000000000000001,0.8298850574712644,"{'DUK', 'FOXA', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'GS', 'COF', 'FB', 'COP', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'HAL', 'GOOG', 'DIS', 'GOOGL', 'FDX'}",22,True,0.07404400000001488
48,2020-03-12,0.7000000000000001,0.5586206896551724,"{'CVX', 'BMY', 'FOX', 'GD', 'FOXA', 'EMR', 'C', 'F', 'GE', 'DIS', 'GM', 'GS', 'COF', 'COVID_Canada'}",14,True,0.04252499999995507
49,2020-01-29,0.8,0.10804597701149425,"{'BMY', 'GD', 'CSCO', 'CVS', 'FDX'}",5,True,0.02856200000002218
50,2020-02-05,0.8,0.0735632183908046,"{'GS', 'GOOGL', 'GOOG', 'COVID_Canada'}",4,True,0.045719000000019605
51,2020-02-12,0.8,0.8896551724137931,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'CL', 'GS', 'COF', 'COP', 'CVX', 'BMY', 'GOOGL', 'FOX', 'GD', 'EMR', 'C', 'CVS', 'HAL', 'GOOG', 'DIS', 'CAT', 'COVID_Canada'}",24,True,0.08362799999997605
